upasarga_id,upasarga_order,source_forms_slp1,engine_input_slp1,source_code,gana,aupadeshika_slp1,source_artha_slp1,engine_status,output_forms_slp1,output_variant_count
prati,18,prati,prati,01.0674,BvAdi,zivi~,sevane secane ca,generated,pratisinv,1
prati,18,prati,prati,01.0675,BvAdi,hivi~,prIRane,generated,pratihinv,1
prati,18,prati,prati,01.0676,BvAdi,divi~,prIRane,generated,pratidinv,1
prati,18,prati,prati,01.0677,BvAdi,Divi~,prIRane,generated,pratiDinv,1
prati,18,prati,prati,01.0678,BvAdi,jivi~,prIRane,generated,pratijinv,1
prati,18,prati,prati,01.0679,BvAdi,rivi~,gatO,generated,pratiriRv,1
prati,18,prati,prati,01.0680,BvAdi,ravi~,gatO,generated,pratiraRv,1
prati,18,prati,prati,01.0681,BvAdi,Davi~,gatO,generated,pratiDanv,1
prati,18,prati,prati,01.0682,BvAdi,kfvi~,gatO hiMsAkaraRayoSca,generated,pratikfRv,1
prati,18,prati,prati,01.0683,BvAdi,mava~,banDane,generated,pratimav,1
prati,18,prati,prati,01.0684,BvAdi,ava~,rakzaRagatikAntiprItitfptyavagamapraveSaSravaRasvAmyarTayAcanakriyecCAdIptyavAptyAliNganahiMsAdAnaBAgavfdDizu,generated,pratyav,1
prati,18,prati,prati,01.0685,BvAdi,DAvu~^,gatiSudDyoH,generated,pratiDAv,1
prati,18,prati,prati,01.0686,BvAdi,Dukza~\,sandIpanakleSanajIvanezu,generated,pratiDukz,1
prati,18,prati,prati,01.0687,BvAdi,Dikza~\,sandIpanakleSanajIvanezu,generated,pratiDikz,1
prati,18,prati,prati,01.0688,BvAdi,vfkza~\,varaRe,generated,prativfkz,1
prati,18,prati,prati,01.0689,BvAdi,Sikza~\,vidyopAdAne,generated,pratiSikz,1
prati,18,prati,prati,01.0690,BvAdi,Bikza~\,BikzAyAmalABe lABe ca,generated,pratiBikz,1
prati,18,prati,prati,01.0691,BvAdi,kleSa~\,avyaktAyAM vAci,generated,pratikleS,1
prati,18,prati,prati,01.0692,BvAdi,dakza~\,vfdDO SIGrArTe ca,generated,pratidakz,1
prati,18,prati,prati,01.0693,BvAdi,dIkza~\,mORqyejyopanayananiyamavratAdeSezu,generated,pratidIkz,1
prati,18,prati,prati,01.0694,BvAdi,Ikza~\,darSane,generated,pratiIkz,1
prati,18,prati,prati,01.0695,BvAdi,Iza~\,gatihiMsAdarSanezu,generated,pratiIz,1
prati,18,prati,prati,01.0696,BvAdi,BAza~\,vyaktAyAM vAci,generated,pratiBAz,1
prati,18,prati,prati,01.0697,BvAdi,varza~\,snehane,generated,prativarz,1
prati,18,prati,prati,01.0698,BvAdi,gezf~\,anvicCAyAm,generated,pratigez,1
prati,18,prati,prati,01.0699,BvAdi,glezf~\,anvicCAyAm,generated,pratiglez,1
prati,18,prati,prati,01.0700,BvAdi,pezf~\,prayatne,generated,pratipez,1
prati,18,prati,prati,01.0701,BvAdi,ezf~\,prayatne,generated,pratyez,1
prati,18,prati,prati,01.0702,BvAdi,yezf~\,prayatne,generated,pratiyez,1
prati,18,prati,prati,01.0703,BvAdi,jezf~\,gatO,generated,pratijez,1
prati,18,prati,prati,01.0704,BvAdi,Rezf~\,gatO,generated,pratinez,1
prati,18,prati,prati,01.0705,BvAdi,ezf~\,gatO,generated,pratyez,1
prati,18,prati,prati,01.0706,BvAdi,prezf~\,gatO,generated,pratiprez,1
prati,18,prati,prati,01.0707,BvAdi,rezf~\,avyakte Sabde,generated,pratirez,1
prati,18,prati,prati,01.0708,BvAdi,hezf~\,avyakte Sabde,generated,pratihez,1
prati,18,prati,prati,01.0709,BvAdi,hrezf~\,avyakte Sabde,generated,pratihrez,1
prati,18,prati,prati,01.0710,BvAdi,kAsf~\,SabdakutsAyAm,generated,pratikAs,1
prati,18,prati,prati,01.0711,BvAdi,BAsf~\,dIptO,generated,pratiBAs,1
prati,18,prati,prati,01.0712,BvAdi,RAsf~\,Sabde,generated,pratinAs,1
prati,18,prati,prati,01.0713,BvAdi,rAsf~\,Sabde,generated,pratirAs,1
prati,18,prati,prati,01.0714,BvAdi,Rasa~\,kOwilye,generated,pratinas,1
prati,18,prati,prati,01.0715,BvAdi,Byasa~\,Baye,generated,pratiByas,1
prati,18,prati,prati,01.0716,BvAdi,Sasi~\,icCAyAm,generated,pratiSaMs,1
prati,18,prati,prati,01.0717,BvAdi,grasu~\,adane,generated,pratigras,1
prati,18,prati,prati,01.0718,BvAdi,glasu~\,adane,generated,pratiglas,1
prati,18,prati,prati,01.0719,BvAdi,Iha~\,cezwAyAm,generated,pratiIh,1
prati,18,prati,prati,01.0720,BvAdi,vahi~\,vfdDO,generated,prativaMh,1
prati,18,prati,prati,01.0721,BvAdi,mahi~\,vfdDO,generated,pratimaMh,1
prati,18,prati,prati,01.0722,BvAdi,ahi~\,gatO,generated,pratyaMh,1
prati,18,prati,prati,01.0723,BvAdi,garha~\,kutsAyAm,generated,pratigarh,1
prati,18,prati,prati,01.0724,BvAdi,galha~\,kutsAyAm,generated,pratigalh,1
prati,18,prati,prati,01.0725,BvAdi,barha~\,prADAnye,generated,pratibarh,1
prati,18,prati,prati,01.0726,BvAdi,balha~\,prADAnye,generated,pratibalh,1
prati,18,prati,prati,01.0727,BvAdi,varha~\,pariBAzaRahiMsAcCAdanezu,generated,prativarh,1
prati,18,prati,prati,01.0728,BvAdi,valha~\,pariBAzaRahiMsAcCAdanezu,generated,prativalh,1
prati,18,prati,prati,01.0729,BvAdi,pliha~\,gatO,generated,pratiplih,1
prati,18,prati,prati,01.0730,BvAdi,vehf~\,prayatne,generated,prativeh,1
prati,18,prati,prati,01.0731,BvAdi,jehf~\,prayatne gatO ca,generated,pratijeh,1
prati,18,prati,prati,01.0732,BvAdi,bAhf~\,prayatne,generated,pratibAh,1
prati,18,prati,prati,01.0733,BvAdi,drAhf~\,nidrAkzaye nikzepe ca,generated,pratidrAh,1
prati,18,prati,prati,01.0734,BvAdi,kASf~\,dIptO,generated,pratikAS,1
prati,18,prati,prati,01.0735,BvAdi,Uha~\,vitarke,generated,pratyUh,1
prati,18,prati,prati,01.0736,BvAdi,gAhU~\,viloqane,generated,pratigAh,1
prati,18,prati,prati,01.0737,BvAdi,gfhU~\,grahaRe,generated,pratigfh,1
prati,18,prati,prati,01.0738,BvAdi,glaha~\,grahaRe apAdAne ca,generated,pratiglah,1
prati,18,prati,prati,01.0739,BvAdi,Gaza~\,kAntikaraRe,generated,pratiGaz,1
prati,18,prati,prati,01.0740,BvAdi,Guzi~\,kAntikaraRe,generated,pratiGuMz,1
prati,18,prati,prati,01.0741,BvAdi,Guzi~r,aviSabdane,generated,pratiGuz,1
prati,18,prati,prati,01.0742,BvAdi,akzU~,vyAptO,generated,pratyakz,1
prati,18,prati,prati,01.0743,BvAdi,takzU~,tanUkaraRe,generated,pratitakz,1
prati,18,prati,prati,01.0744,BvAdi,tvakzU~,tanUkaraRe,generated,pratitvakz,1
prati,18,prati,prati,01.0745,BvAdi,ukza~,secane,generated,pratyukz,1
prati,18,prati,prati,01.0746,BvAdi,rakza~,pAlane,generated,pratirakz,1
prati,18,prati,prati,01.0747,BvAdi,Rikza~,cumbane,generated,pratinikz,1
prati,18,prati,prati,01.0748,BvAdi,trakza~,gatO,generated,pratitrakz,1
prati,18,prati,prati,01.0749,BvAdi,zwrakza~,gatO,generated,pratistrakz,1
prati,18,prati,prati,01.0750,BvAdi,tfkza~,gatO,generated,pratitfkz,1
prati,18,prati,prati,01.0751,BvAdi,zwfkza~,gatO,generated,pratistfkz,1
prati,18,prati,prati,01.0752,BvAdi,Rakza~,gatO,generated,pratinakz,1
prati,18,prati,prati,01.0753,BvAdi,vakza~,roze saNGAte ca,generated,prativakz,1
prati,18,prati,prati,01.0754,BvAdi,mfkza~,saNGAte,generated,pratimfkz,1
prati,18,prati,prati,01.0755,BvAdi,mrakza~,saNGAte,generated,pratimrakz,1
prati,18,prati,prati,01.0756,BvAdi,takza~,tvacane,generated,pratitakz,1
prati,18,prati,prati,01.0757,BvAdi,pakza~,parigrahe,generated,pratipakz,1
prati,18,prati,prati,01.0758,BvAdi,sUrkza~,Adare,generated,pratisUrkz,1
prati,18,prati,prati,01.0759,BvAdi,zalf~,gatO,generated,pratisal,1
prati,18,prati,prati,01.0760,BvAdi,kAkzi~,kANkzAyAm,generated,pratikANkz,1
prati,18,prati,prati,01.0761,BvAdi,vAkzi~,kANkzAyAm,generated,prativANkz,1
prati,18,prati,prati,01.0762,BvAdi,mAkzi~,kANkzAyAm,generated,pratimANkz,1
prati,18,prati,prati,01.0763,BvAdi,drAkzi~,kANkzAyAm GoravASite ca,generated,pratidrANkz,1
prati,18,prati,prati,01.0764,BvAdi,DrAkzi~,kANkzAyAm GoravASite ca,generated,pratiDrANkz,1
prati,18,prati,prati,01.0765,BvAdi,DvAkzi~,kANkzAyAm GoravASite ca,generated,pratiDvANkz,1
prati,18,prati,prati,01.0766,BvAdi,SucyI~,aBizave,generated,pratiSucy,1
prati,18,prati,prati,01.0767,BvAdi,cUza~,pAne,generated,praticUz,1
prati,18,prati,prati,01.0768,BvAdi,tUza~,tuzwO,generated,pratitUz,1
prati,18,prati,prati,01.0769,BvAdi,pUza~,vfdDO,generated,pratipUz,1
prati,18,prati,prati,01.0770,BvAdi,mUza~,steye,generated,pratimUz,1
prati,18,prati,prati,01.0771,BvAdi,lUza~,BUzAyAm,generated,pratilUz,1
prati,18,prati,prati,01.0772,BvAdi,rUza~,BUzAyAm,generated,pratirUz,1
prati,18,prati,prati,01.0773,BvAdi,SUza~,prasave,generated,pratiSUz,1
prati,18,prati,prati,01.0774,BvAdi,zUza~,prasave,generated,pratisUz,1
prati,18,prati,prati,01.0775,BvAdi,yUza~,hiMsAyAm,generated,pratiyUz,1
prati,18,prati,prati,01.0776,BvAdi,jUza~,hiMsAyAm,generated,pratijUz,1
prati,18,prati,prati,01.0777,BvAdi,BUza~,alaNkAre,generated,pratiBUz,1
prati,18,prati,prati,01.0778,BvAdi,gluhU~^,grahaRe,generated,pratigluh,1
prati,18,prati,prati,01.0779,BvAdi,Uza~,rujAyAm,generated,pratyUz,1
prati,18,prati,prati,01.0780,BvAdi,Iza~,uYCe,generated,pratiIz,1
prati,18,prati,prati,01.0781,BvAdi,kaza~,hiMsAyAm,generated,pratikaz,1
prati,18,prati,prati,01.0782,BvAdi,Kaza~,hiMsAyAm,generated,pratiKaz,1
prati,18,prati,prati,01.0783,BvAdi,Si\za~,hiMsAyAm,generated,pratiSiz,1
prati,18,prati,prati,01.0784,BvAdi,jaza~,hiMsAyAm,generated,pratijaz,1
prati,18,prati,prati,01.0785,BvAdi,Jaza~,hiMsAyAm,generated,pratiJaz,1
prati,18,prati,prati,01.0786,BvAdi,Saza~,hiMsAyAm,generated,pratiSaz,1
prati,18,prati,prati,01.0787,BvAdi,vaza~,hiMsAyAm,generated,prativaz,1
prati,18,prati,prati,01.0788,BvAdi,maza~,hiMsAyAm,generated,pratimaz,1
prati,18,prati,prati,01.0789,BvAdi,ruza~,hiMsAyAm,generated,pratiruz,1
prati,18,prati,prati,01.0790,BvAdi,riza~,hiMsAyAm,generated,pratiriz,1
prati,18,prati,prati,01.0791,BvAdi,Baza~,Bartsane,generated,pratiBaz,1
prati,18,prati,prati,01.0792,BvAdi,uza~,dAhe,generated,pratyuz,1
prati,18,prati,prati,01.0793,BvAdi,jizu~,secane,generated,pratijiz,1
prati,18,prati,prati,01.0794,BvAdi,vi\zu~,secane,generated,prativiz,1
prati,18,prati,prati,01.0795,BvAdi,mizu~,secane,generated,pratimiz,1
prati,18,prati,prati,01.0796,BvAdi,muza~,hiMsAyAm,generated,pratimuz,1
prati,18,prati,prati,01.0797,BvAdi,puza~,puzwO,generated,pratipuz,1
prati,18,prati,prati,01.0798,BvAdi,Srizu~,dAhe,generated,pratiSriz,1
prati,18,prati,prati,01.0799,BvAdi,Slizu~,dAhe,generated,pratiSliz,1
prati,18,prati,prati,01.0800,BvAdi,pruzu~,dAhe,generated,pratipruz,1
prati,18,prati,prati,01.0801,BvAdi,pluzu~,dAhe,generated,pratipluz,1
prati,18,prati,prati,01.0802,BvAdi,pfzu~,secanahiMsAsaNkleSanezu,generated,pratipfz,1
prati,18,prati,prati,01.0803,BvAdi,vfzu~,secanahiMsAsaNkleSanezu,generated,prativfz,1
prati,18,prati,prati,01.0804,BvAdi,mfzu~,secane sahane ca,generated,pratimfz,1
prati,18,prati,prati,01.0805,BvAdi,Gfzu~,saNGarze,generated,pratiGfz,1
prati,18,prati,prati,01.0806,BvAdi,hfzu~,alIke,generated,pratihfz,1
prati,18,prati,prati,01.0807,BvAdi,tusa~,Sabde,generated,pratitus,1
prati,18,prati,prati,01.0808,BvAdi,hrasa~,Sabde,generated,pratihras,1
prati,18,prati,prati,01.0809,BvAdi,hlasa~,Sabde,generated,pratihlas,1
prati,18,prati,prati,01.0810,BvAdi,rasa~,Sabde,generated,pratiras,1
prati,18,prati,prati,01.0811,BvAdi,lasa~,SlezaRakrIqanayoH,generated,pratilas,1
prati,18,prati,prati,01.0812,BvAdi,Ga\sx~,adane,generated,pratiGas,1
prati,18,prati,prati,01.0813,BvAdi,jarja~,pariBAzaRahiMsAtarjanezu,generated,pratijarj,1
prati,18,prati,prati,01.0814,BvAdi,carca~,pariBAzaRahiMsAtarjanezu,generated,praticarc,1
prati,18,prati,prati,01.0815,BvAdi,JarJa~,pariBAzaRahiMsAtarjanezu,generated,pratiJarJ,1
prati,18,prati,prati,01.0816,BvAdi,pisf~,gatO,generated,pratipis,1
prati,18,prati,prati,01.0817,BvAdi,pesf~,gatO,generated,pratipes,1
prati,18,prati,prati,01.0818,BvAdi,visf~,gatO,generated,prativis,1
prati,18,prati,prati,01.0819,BvAdi,vesf~,gatO,generated,pratives,1
prati,18,prati,prati,01.0820,BvAdi,piSf~,gatO,generated,pratipiS,1
prati,18,prati,prati,01.0821,BvAdi,peSf~,gatO,generated,pratipeS,1
prati,18,prati,prati,01.0822,BvAdi,hase~,hasane,generated,pratihas,1
prati,18,prati,prati,01.0823,BvAdi,RiSa~,samADO,generated,pratiniS,1
prati,18,prati,prati,01.0824,BvAdi,miSa~,Sabde rozakfte gatO ca,generated,pratimiS,1
prati,18,prati,prati,01.0825,BvAdi,maSa~,Sabde rozakfte gatO ca,generated,pratimaS,1
prati,18,prati,prati,01.0826,BvAdi,Sava~,gatO,generated,pratiSav,1
prati,18,prati,prati,01.0827,BvAdi,SaSa~,plutagatO,generated,pratiSaS,1
prati,18,prati,prati,01.0828,BvAdi,Sasu~,hiMsAyAm,generated,pratiSas,1
prati,18,prati,prati,01.0829,BvAdi,Sansu~,stutO,generated,pratiSaMs,1
prati,18,prati,prati,01.0830,BvAdi,caha~,parikalkane,generated,praticah,1
prati,18,prati,prati,01.0831,BvAdi,maha~,pUjAyAm,generated,pratimah,1
prati,18,prati,prati,01.0832,BvAdi,raha~,tyAge,generated,pratirah,1
prati,18,prati,prati,01.0833,BvAdi,rahi~,gatO,generated,pratiraMh,1
prati,18,prati,prati,01.0834,BvAdi,dfha~,vfdDO,generated,pratidfh,1
prati,18,prati,prati,01.0835,BvAdi,dfhi~,vfdDO,generated,pratidfMh,1
prati,18,prati,prati,01.0836,BvAdi,bfha~,vfdDO,generated,pratibfh,1
prati,18,prati,prati,01.0837,BvAdi,bfhi~,vfdDO Sabde ca,generated,pratibfMh,1
prati,18,prati,prati,01.0838,BvAdi,tuhi~r,ardane,generated,pratituh,1
prati,18,prati,prati,01.0839,BvAdi,duhi~r,ardane,generated,pratiduh,1
prati,18,prati,prati,01.0840,BvAdi,uhi~r,ardane,generated,pratyuh,1
prati,18,prati,prati,01.0841,BvAdi,arha~,pUjAyAm,generated,pratyarh,1
prati,18,prati,prati,01.0842,BvAdi,dyuta~\,dIptO,generated,pratidyut,1
prati,18,prati,prati,01.0843,BvAdi,SvitA~\,varRe,generated,pratiSvit,1
prati,18,prati,prati,01.0844,BvAdi,YimidA~\,snehane,generated,pratimid,1
prati,18,prati,prati,01.0845,BvAdi,YizvidA~\,snehanamocanayoH gAtraprasravaRe ca,generated,pratisvid,1
prati,18,prati,prati,01.0846,BvAdi,YikzvidA~\,snehanamocanayoH,generated,pratikzvid,1
prati,18,prati,prati,01.0847,BvAdi,ruca~\,dIptAvaBiprItO ca,generated,pratiruc,1
prati,18,prati,prati,01.0848,BvAdi,Guwa~\,parivartane,generated,pratiGuw,1
prati,18,prati,prati,01.0849,BvAdi,ruwa~\,pratiGAte,generated,pratiruw,1
prati,18,prati,prati,01.0850,BvAdi,luwa~\,pratiGAte,generated,pratiluw,1
prati,18,prati,prati,01.0851,BvAdi,luWa~\,pratiGAte,generated,pratiluW,1
prati,18,prati,prati,01.0852,BvAdi,vfha~,vfdDO,generated,prativfh,1
prati,18,prati,prati,01.0853,BvAdi,SuBa~\,dIptO,generated,pratiSuB,1
prati,18,prati,prati,01.0854,BvAdi,kzuBa~\,saYcalane,generated,pratikzuB,1
prati,18,prati,prati,01.0855,BvAdi,RaBa~\,hiMsAyAm aBAve ca,generated,pratinaB,1
prati,18,prati,prati,01.0856,BvAdi,tuBa~\,hiMsAyAm,generated,pratituB,1
prati,18,prati,prati,01.0857,BvAdi,sransu~\,avasraMsane,generated,pratisraMs,1
prati,18,prati,prati,01.0858,BvAdi,Dvansu~\,avasraMsane gatO ca,generated,pratiDvaMs,1
prati,18,prati,prati,01.0859,BvAdi,Bransu~\,avasraMsane,generated,pratiBraMs,1
prati,18,prati,prati,01.0860,BvAdi,BranSu~\,avasraMsane,generated,pratiBraMS,1
prati,18,prati,prati,01.0861,BvAdi,sranBu~\,viSvAse,generated,pratisramB,1
prati,18,prati,prati,01.0862,BvAdi,vftu~\,vartane,generated,prativft,1
prati,18,prati,prati,01.0863,BvAdi,vfDu~\,vfdDO,generated,prativfD,1
prati,18,prati,prati,01.0864,BvAdi,SfDu~\,undane SabdakutsAyAm ca,generated,pratiSfD,1
prati,18,prati,prati,01.0865,BvAdi,syandU~\,prasravaRe,generated,pratisyand,1
prati,18,prati,prati,01.0866,BvAdi,kfpU~\,sAmarTye,generated,pratikfp,1
prati,18,prati,prati,01.0867,BvAdi,Gawa~\,cezwAyAm,generated,pratiGaw,1
prati,18,prati,prati,01.0868,BvAdi,vyaTa~\,BayasaYcalanayoH,generated,prativyaT,1
prati,18,prati,prati,01.0869,BvAdi,praTa~\,praKyAne,generated,pratipraT,1
prati,18,prati,prati,01.0870,BvAdi,prasa~\,vistAre,generated,pratipras,1
prati,18,prati,prati,01.0871,BvAdi,mrada~\,mardane,generated,pratimrad,1
prati,18,prati,prati,01.0872,BvAdi,sKada~\,sKadane,generated,pratisKad,1
prati,18,prati,prati,01.0873,BvAdi,kzaji~\,gatidAnayoH,generated,pratikzaYj,1
prati,18,prati,prati,01.0874,BvAdi,dakza~\,gatihiMsanaSAsanavfdDiSIGrArTezu,generated,pratidakz,1
prati,18,prati,prati,01.0875,BvAdi,kfpa~\,kfpAyAM gatO ca,generated,pratikfp,1
prati,18,prati,prati,01.0876,BvAdi,krapa~\,kfpAyAM gatO ca,generated,pratikrap,1
prati,18,prati,prati,01.0877,BvAdi,vfhi~,vfdDO Sabde ca,generated,prativfMh,1
prati,18,prati,prati,01.0878,BvAdi,kadi~\,vEklavye,generated,pratikand,1
prati,18,prati,prati,01.0879,BvAdi,kradi~\,vEklavye,generated,pratikrand,1
prati,18,prati,prati,01.0880,BvAdi,kladi~\,vEklavye,generated,pratikland,1
prati,18,prati,prati,01.0881,BvAdi,kada~\,vEklavye,generated,pratikad,1
prati,18,prati,prati,01.0882,BvAdi,krada~\,vEklavye,generated,pratikrad,1
prati,18,prati,prati,01.0883,BvAdi,klada~\,vEklavye,generated,pratiklad,1
prati,18,prati,prati,01.0884,BvAdi,YitvarA~\,samBrame,generated,pratitvar,1
prati,18,prati,prati,01.0885,BvAdi,jvara~,roge,generated,pratijvar,1
prati,18,prati,prati,01.0886,BvAdi,gaqa~,secane,generated,pratigaq,1
prati,18,prati,prati,01.0887,BvAdi,heqa~,vezwane,generated,pratiheq,1
prati,18,prati,prati,01.0888,BvAdi,vawa~,pariBAzaRe,generated,prativaw,1
prati,18,prati,prati,01.0889,BvAdi,Bawa~,pariBAzaRe,generated,pratiBaw,1
prati,18,prati,prati,01.0890,BvAdi,Rawa~,nfttO gatO ca,generated,pratinaw,1
prati,18,prati,prati,01.0891,BvAdi,zwaka~,pratiGAte,generated,pratistak,1
prati,18,prati,prati,01.0892,BvAdi,caka~,tfptO,generated,praticak,1
prati,18,prati,prati,01.0893,BvAdi,kaKe~,hasane,generated,pratikaK,1
prati,18,prati,prati,01.0894,BvAdi,rage~,SaNkAyAm,generated,pratirag,1
prati,18,prati,prati,01.0895,BvAdi,lage~,saNge,generated,pratilag,1
prati,18,prati,prati,01.0896,BvAdi,hrage~,saMvaraRe,generated,pratihrag,1
prati,18,prati,prati,01.0897,BvAdi,hlage~,saMvaraRe,generated,pratihlag,1
prati,18,prati,prati,01.0898,BvAdi,zage~,saMvaraRe,generated,pratisag,1
prati,18,prati,prati,01.0899,BvAdi,zwage~,saMvaraRe,generated,pratistag,1
prati,18,prati,prati,01.0900,BvAdi,kage~,anekArTAH,generated,pratikag,1
prati,18,prati,prati,01.0901,BvAdi,aka~,kuwilAyAM gatO,generated,pratyak,1
prati,18,prati,prati,01.0902,BvAdi,aga~,kuwilAyAM gatO,generated,pratyag,1
prati,18,prati,prati,01.0903,BvAdi,kaRa~,gatO Sabde ca,generated,pratikaR,1
prati,18,prati,prati,01.0904,BvAdi,raRa~,gatO Sabde ca,generated,pratiraR,1
prati,18,prati,prati,01.0905,BvAdi,caRa~,dAne gatO ca,generated,praticaR,1
prati,18,prati,prati,01.0906,BvAdi,SaRa~,dAne gatO ca,generated,pratiSaR,1
prati,18,prati,prati,01.0907,BvAdi,SraRa~,dAne gatO ca,generated,pratiSraR,1
prati,18,prati,prati,01.0908,BvAdi,SraTa~,hiMsAyAm,generated,pratiSraT,1
prati,18,prati,prati,01.0909,BvAdi,zWage~,saMvaraRe,generated,pratisTag,1
prati,18,prati,prati,01.0910,BvAdi,SlaTa~,hiMsAyAm,generated,pratiSlaT,1
prati,18,prati,prati,01.0911,BvAdi,knaTa~,hiMsAyAm,generated,pratiknaT,1
prati,18,prati,prati,01.0912,BvAdi,kraTa~,hiMsAyAm,generated,pratikraT,1
prati,18,prati,prati,01.0913,BvAdi,klaTa~,hiMsAyAm,generated,pratiklaT,1
prati,18,prati,prati,01.0914,BvAdi,cana~,hiMsAyAm,generated,pratican,1
prati,18,prati,prati,01.0915,BvAdi,vana~,hiMsAyAm,generated,prativan,1
prati,18,prati,prati,01.0916,BvAdi,jvala~,dIptO,generated,pratijval,1
prati,18,prati,prati,01.0917,BvAdi,hvala~,calane,generated,pratihval,1
prati,18,prati,prati,01.0918,BvAdi,hmala~,calane,generated,pratihmal,1
prati,18,prati,prati,01.0919,BvAdi,smf\,ADyAne,generated,pratismf,1
prati,18,prati,prati,01.0920,BvAdi,dF,Baye,generated,pratidF,1
prati,18,prati,prati,01.0921,BvAdi,nF,naye,generated,pratinF,1
prati,18,prati,prati,01.0922,BvAdi,SrA,pAke,generated,pratiSrA,1
prati,18,prati,prati,01.0923,BvAdi,jYA,mAraRatozaRaniSAmanezu,generated,pratijYA,1
prati,18,prati,prati,01.0924,BvAdi,cala~,kampane,generated,pratical,1
prati,18,prati,prati,01.0925,BvAdi,CadiH,Urjane,generated,praticCad,1
prati,18,prati,prati,01.0926,BvAdi,laqa~,vilAse jihvonmaTane ca,generated,pratilaq,1
prati,18,prati,prati,01.0927,BvAdi,madI~,harzaglepanayoH,generated,pratimad,1
prati,18,prati,prati,01.0928,BvAdi,Dvana~,Sabde,generated,pratiDvan,1
prati,18,prati,prati,01.0929,BvAdi,Samo~,darSane,generated,pratiSam,1
prati,18,prati,prati,01.0930,BvAdi,yama~,aparivezaRe,generated,pratiyam,1
prati,18,prati,prati,01.0931,BvAdi,sKadi~\r,vidrAvaRe vidAraRe ca,generated,pratisKad,1
prati,18,prati,prati,01.0932,BvAdi,svana~,avataMsane,generated,pratisvan,1
prati,18,prati,prati,01.0942,BvAdi,tfha~,vfdDO,generated,pratitfh,1
prati,18,prati,prati,01.0943,BvAdi,tfhi~,vfdDO,generated,pratitfMh,1
prati,18,prati,prati,01.0945,BvAdi,rugi~,varjane,generated,pratiruNg,1
prati,18,prati,prati,01.0946,BvAdi,Kuqi~,gativEkalye,generated,pratiKuRq,1
prati,18,prati,prati,01.0947,BvAdi,mleqf~,unmAde,generated,pratimleq,1
prati,18,prati,prati,01.0948,BvAdi,mewf~,unmAde,generated,pratimew,1
prati,18,prati,prati,01.0949,BvAdi,biqa~,AkroSe,generated,pratibiq,1
prati,18,prati,prati,01.0950,BvAdi,makza~,roze saNGAte ca,generated,pratimakz,1
prati,18,prati,prati,01.0951,BvAdi,vanu~,anekArTatve,generated,prativan,1
prati,18,prati,prati,01.0952,BvAdi,vAhf~\,prayatne,generated,prativAh,1
prati,18,prati,prati,01.0953,BvAdi,ra\ma~\,krIqAyAm,generated,pratiram,1
prati,18,prati,prati,01.0954,BvAdi,quyAcf~^,yAcYAyAm,generated,pratiyAc,1
prati,18,prati,prati,01.0955,BvAdi,PaRa~,gatidIptyoH,generated,pratiPaR,1
prati,18,prati,prati,01.0956,BvAdi,rAjf~^,dIptO,generated,pratirAj,1
prati,18,prati,prati,01.0957,BvAdi,wuBrAjf~\,dIptO,generated,pratiBrAj,1
prati,18,prati,prati,01.0958,BvAdi,wuBrASf~\,dIptO,generated,pratiBrAS,1
prati,18,prati,prati,01.0959,BvAdi,wuBlASf~\,dIptO,generated,pratiBlAS,1
prati,18,prati,prati,01.0960,BvAdi,syamu~,Sabde,generated,pratisyam,1
prati,18,prati,prati,01.0961,BvAdi,svana~,Sabde,generated,pratisvan,1
prati,18,prati,prati,01.0962,BvAdi,Dvana~,Sabde,generated,pratiDvan,1
prati,18,prati,prati,01.0963,BvAdi,zama~,avEkalye,generated,pratisam,1
prati,18,prati,prati,01.0964,BvAdi,zwama~,avEkalye,generated,pratistam,1
prati,18,prati,prati,01.0965,BvAdi,jvala~,dIptO,generated,pratijval,1
prati,18,prati,prati,01.0966,BvAdi,cala~,kampane,generated,pratical,1
prati,18,prati,prati,01.0967,BvAdi,jala~,GAtane,generated,pratijal,1
prati,18,prati,prati,01.0968,BvAdi,wala~,vEklavye,generated,pratiwal,1
prati,18,prati,prati,01.0969,BvAdi,wvala~,vEkalye,generated,pratiwval,1
prati,18,prati,prati,01.0970,BvAdi,zWala~,sTAne,generated,pratisTal,1
prati,18,prati,prati,01.0971,BvAdi,hala~,vileKane,generated,pratihal,1
prati,18,prati,prati,01.0972,BvAdi,Rala~,ganDe banDane ca,generated,pratinal,1
prati,18,prati,prati,01.0973,BvAdi,pala~,gatO,generated,pratipal,1
prati,18,prati,prati,01.0974,BvAdi,bala~,prARane DAnyAvaroDane ca,generated,pratibal,1
prati,18,prati,prati,01.0975,BvAdi,pula~,mahattve,generated,pratipul,1
prati,18,prati,prati,01.0976,BvAdi,kula~,saMstyAne banDuzu ca,generated,pratikul,1
prati,18,prati,prati,01.0977,BvAdi,Sala~,gatO,generated,pratiSal,1
prati,18,prati,prati,01.0978,BvAdi,hula~,gatO hiMsAyAM saMvaraRe ca,generated,pratihul,1
prati,18,prati,prati,01.0979,BvAdi,patx~,gatO,generated,pratipat,1
prati,18,prati,prati,01.0980,BvAdi,kzala~,saYcalane,generated,pratikzal,1
prati,18,prati,prati,01.0981,BvAdi,kvaTe~,nizpAke,generated,pratikvaT,1
prati,18,prati,prati,01.0982,BvAdi,paTe~,gatO,generated,pratipaT,1
